01/11/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/11/2019,,,,,,,,,,41107886
01/14/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/14/2019,,,,,,,,,,41108122
01/15/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/15/2019,,,,,,,,,,41108218
01/16/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/16/2019,,,,,,,,,,41108451
01/17/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/17/2019,,,,,,,,,,41108681
01/18/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/18/2019,,,,,,,,,,41109051
01/21/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/21/2019,,,,,,,,,,41109148
01/22/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/22/2019,,,,,,,,,,41109517
01/23/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/23/2019,,,,,,,,,,41109614
01/24/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/24/2019,,,,,,,,,,41109980
01/25/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/25/2019,,,,,,,,,,41110212
01/28/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/28/2019,,,,,,,,,,41110420
01/29/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/29/2019,,,,,,,,,,41110676
01/30/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/30/2019,,,,,,,,,,41110906
01/31/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,01/31/2019,,,,,,,,,,41111005
02/01/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/01/2019,,,,,,,,,,41111370
02/04/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/04/2019,,,,,,,,,,41111598
02/05/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/05/2019,,,,,,,,,,41111826
02/06/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/06/2019,,,,,,,,,,41112057
02/07/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/07/2019,,,,,,,,,,41112153
02/08/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/08/2019,,,,,,,,,,41112385
02/11/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/11/2019,,,,,,,,,,41112620
02/12/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/12/2019,,,,,,,,,,41112851
02/13/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/13/2019,,,,,,,,,,41113078
02/14/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/14/2019,,,,,,,,,,41113445
02/15/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/15/2019,,,,,,,,,,41113543
02/18/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/18/2019,,,,,,,,,,41113676
02/19/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/19/2019,,,,,,,,,,41114154
02/20/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/20/2019,,,,,,,,,,41114386
02/21/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/21/2019,,,,,,,,,,41114498
02/22/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/22/2019,,,,,,,,,,41114852
02/25/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/25/2019,,,,,,,,,,41114946
02/26/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/26/2019,,,,,,,,,,41115316
02/27/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/27/2019,,,,,,,,,,41115412
02/28/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,02/28/2019,,,,,,,,,,41115782
03/01/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/01/2019,,,,,,,,,,41116018
03/04/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/04/2019,,,,,,,,,,41116111
03/05/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/05/2019,,,,,,,,,,41116475
03/06/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/06/2019,,,,,,,,,,41116708
03/07/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/07/2019,,,,,,,,,,41116944
03/08/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/08/2019,,,,,,,,,,41117174
03/11/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/11/2019,,,,,,,,,,41117270
03/12/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/12/2019,,,,,,,,,,41117641
03/13/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/13/2019,,,,,,,,,,41117736
03/14/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/14/2019,,,,,,,,,,41117969
03/15/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/15/2019,,,,,,,,,,41118336
03/18/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/18/2019,,,,,,,,,,41118566
03/19/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/19/2019,,,,,,,,,,41118659
03/20/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/20/2019,,,,,,,,,,41119028
03/21/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/21/2019,,,,,,,,,,41119126
03/22/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/22/2019,,,,,,,,,,41119490
03/25/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/25/2019,,,,,,,,,,41119584
03/26/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/26/2019,,,,,,,,,,41119957
03/27/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/27/2019,,,,,,,,,,41120050
03/28/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/28/2019,,,,,,,,,,41120419
03/29/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,03/29/2019,,,,,,,,,,41120515
04/01/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/01/2019,,,,,,,,,,41120746
04/02/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/02/2019,,,,,,,,,,41121114
04/03/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/03/2019,,,,,,,,,,41121345
04/04/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/04/2019,,,,,,,,,,41121582
04/05/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/05/2019,,,,,,,,,,41121813
04/08/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/08/2019,,,,,,,,,,41122040
04/09/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/09/2019,,,,,,,,,,41122225
04/10/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/10/2019,,,,,,,,,,41122509
04/11/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/11/2019,,,,,,,,,,41122736
04/12/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/12/2019,,,,,,,,,,41122969
04/15/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/15/2019,,,,,,,,,,41123201
04/16/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/16/2019,,,,,,,,,,41123435
04/17/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/17/2019,,,,,,,,,,41123665
04/18/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/18/2019,,,,,,,,,,41123896
04/19/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/19/2019,,,,,,,,,,41123994
04/22/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/22/2019,,,,,,,,,,41124225
04/23/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/23/2019,,,,,,,,,,41124591
04/24/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/24/2019,,,,,,,,,,41124823
04/25/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/25/2019,,,,,,,,,,41125059
04/26/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/26/2019,,,,,,,,,,41125284
04/29/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/29/2019,,,,,,,,,,41125381
04/30/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,04/30/2019,,,,,,,,,,41125749
05/01/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/01/2019,,,,,,,,,,41125844
05/02/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/02/2019,,,,,,,,,,41126209
05/03/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/03/2019,,,,,,,,,,41126440
05/06/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/06/2019,,,,,,,,,,41126535
05/07/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/07/2019,,,,,,,,,,41126766
05/08/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/08/2019,,,,,,,,,,41126998
05/09/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/09/2019,,,,,,,,,,41127365
05/10/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/10/2019,,,,,,,,,,41127460
05/13/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/13/2019,,,,,,,,,,41127824
05/14/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/14/2019,,,,,,,,,,41127919
05/15/2019,FFM-131,WORLD WIDE DIRECT SEAFOOD LLC,,6 RISE ROAD,NEW CITY,NY,10956,(718) 620-5999,worldwidedirectseafood@newfultonfishmarket.com,Hunts Point New Fulton Fish Market,Public Wholesale Market,,2018-07-01,2020-06-30,,05/15/2019,,,,,,,,,,41128286
